id,name,gender,type,category_id,category_name
sr:competition:17096,"ITF Turkey F7, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17098,"ITF USA F8, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17100,"ITF USA F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17102,"ITF Indonesia F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17104,"ITF Indonesia F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17108,"ITF Canada F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17110,"ITF Canada F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17112,"ITF France F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17114,"ITF France F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17116,"ITF Italy F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17118,"ITF Italy F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17120,"ITF China F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17122,"ITF China F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17124,"ITF Egypt F7, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17126,"ITF Portugal F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17128,"ITF Tunisia F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17130,"ITF Turkey F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17142,"ITF Portugal F16, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17144,"ITF Portugal F16, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17148,"ITF Italy 22A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17150,"ITF Italy 22A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17152,"ITF Spain 07B, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17154,"ITF Poland 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17156,"ITF Poland 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17158,"ITF Spain 07B, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17168,"ITF USA F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17172,"ITF Poland F9, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17174,"ITF Poland F9, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17178,"ITF Belarus F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17180,"ITF Belarus F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17184,"ITF Belgium F9, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17186,"ITF Belgium F9, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17190,"ITF Finland F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17192,"ITF Finland F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17196,"ITF Germany F11, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17198,"ITF Germany F11, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17202,"ITF Netherlands F5, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17204,"ITF Netherlands F5, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17210,"ITF Romania F10, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17212,"ITF Romania F10, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17216,"ITF Russia F7, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17218,"ITF Russia F7, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17222,"ITF Serbia F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17224,"ITF Serbia F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17228,"ITF Spain F25, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17230,"ITF Spain F25, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17234,"ITF Canada 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17236,"ITF Canada 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17242,"ITF Germany 13A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17244,"ITF Germany 13A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17248,"ITF Switzerland 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17250,"ITF Switzerland 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17254,"ITF Thailand 12A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17256,"ITF Thailand 12A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17260,"ITF Austria 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17262,"ITF Austria 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17264,"ITF Thailand F6, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17266,"ITF Thailand F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17272,"ITF Turkey F30, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17274,"ITF Turkey F30, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17282,"ITF Netherlands 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17284,"ITF Netherlands 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17292,"ITF Russia 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17294,"ITF Russia 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17298,"ITF Spain 13A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17300,"ITF Spain 13A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17306,"ITF Australia F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17308,"ITF Australia F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17310,"ITF Canada F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17312,"ITF Canada F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17316,"ITF Croatia F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17318,"ITF Croatia F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17320,"ITF Egypt F8, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17322,"ITF Egypt F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17326,"ITF France F5, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17328,"ITF France F5, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17336,"ITF Japan F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17338,"ITF Japan F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17348,"ITF Belgium F10, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17350,"ITF Belgium F10, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17354,"ITF Italy F26, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17356,"ITF Italy F26, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17360,"ITF Portugal F17, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17362,"ITF Portugal F17, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17366,"ITF Romania F11, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17368,"ITF Romania F11, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17372,"ITF Switzerland F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17374,"ITF Switzerland F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17378,"ITF Turkiye 30A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17380,"ITF Turkiye 30A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17382,"ITF Poland 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17384,"ITF Poland 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17390,ITF Turkey F12 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:17392,ITF Turkey F12 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:17394,ITF Tunisia F12 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:17396,ITF Tunisia F12 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:17398,"ITF Portugal F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17400,"ITF Portugal F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17402,"ITF Japan F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17404,"ITF Japan F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17406,"ITF Israel F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17408,"ITF Israel F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17410,"ITF Indonesia F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17412,"ITF Indonesia F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17414,"ITF Greece F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17416,"ITF Greece F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17418,"ITF Egypt F11, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17420,"ITF Egypt F11, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17422,"ITF Bahrain F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17424,"ITF Bahrain F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17426,"ITF Spain F9, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17428,"ITF Spain F9, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17430,"ITF Italy F6, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17432,"ITF Italy F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17434,"ITF Turkey F11, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17436,"ITF Turkey F11, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17438,"ITF Tunisia F11, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17440,"ITF Tunisia F11, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17442,"ITF Spain F8, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17444,"ITF Spain F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17446,"ITF Japan F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17448,"ITF Japan F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17450,"ITF Israel F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17452,"ITF Israel F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17456,"ITF Poland F10, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17458,"ITF Poland F10, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17462,"ITF Spain F26, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17464,"ITF Spain F26, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17468,"ITF Turkey F31, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17470,"ITF Turkey F31, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17474,"ITF Argentina F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17476,"ITF Argentina F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17480,"ITF Belarus F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17482,"ITF Belarus F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17488,"ITF Germany F12, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17490,"ITF Germany F12, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17500,"ITF Netherlands F6, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17502,"ITF Netherlands F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17508,"ITF Serbia F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17510,"ITF Serbia F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17522,"ITF Germany 14A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17524,"ITF Germany 14A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17528,"ITF Hungary 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17530,"ITF Hungary 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17534,"ITF Japan 09A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17536,"ITF Japan 09A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17540,"ITF Belgium 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17542,"ITF Belgium 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17546,"ITF Italy 23A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17548,"ITF Italy 23A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17552,"ITF Netherlands 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17554,"ITF Netherlands 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17560,"ITF Romania 09A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17562,"ITF Romania 09A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17566,"ITF Serbia 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17568,"ITF Serbia 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17572,"ITF Switzerland 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:17574,"ITF Switzerland 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:17576,"ITF Greece F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17578,"ITF Greece F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17580,"ITF Egypt F10, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17582,"ITF Egypt F10, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17584,"ITF Croatia F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17586,"ITF Croatia F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17588,"ITF Bahrain F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17590,"ITF Bahrain F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17592,"ITF USA F11, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17594,"ITF USA F11, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17596,"ITF Italy F5, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17598,"ITF Italy F5, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17600,"ITF Australia F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17602,"ITF Australia F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17604,"ITF Turkey F10, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17606,"ITF Turkey F10, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17608,"ITF Tunisia F10, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17610,"ITF Tunisia F10, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17612,"ITF Japan F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17614,"ITF Japan F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17616,"ITF Italy F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17618,"ITF Italy F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17620,"ITF Israel F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17622,"ITF Israel F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17624,"ITF India F5, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17626,"ITF India F5, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17628,"ITF Portugal F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17630,"ITF Portugal F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17632,"ITF Tunisia F9, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17634,"ITF Tunisia F9, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17636,"ITF France F6, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17638,"ITF France F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17640,"ITF Egypt F9, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17642,"ITF Egypt F9, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17644,"ITF Turkey F9, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17646,"ITF Turkey F9, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:17648,"ITF Croatia F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:17650,"ITF Croatia F2, Men Doubles",men,doubles,sr:category:785,ITF Men
